File Name,Average Precision,Average Sequence Matcher Similarity Precision,Average Cosine Similarity Precision
exercise_2_01_types_ranges_result,6.712390267633326,12.995970332785353,8.289897588859713
exercise_7_08_print_result,11.741545638836385,13.334656788923507,6.677622471946039
exercise_4_14_swap_result,8.578445593114205,9.25253298594842,6.6352104823536235
exercise_5_03_strcat_result,9.29613733222427,10.165998840238354,5.714662099563108
exercise_1_05_celsius_fahrenheit_result,8.792022594165381,11.580885151728763,12.476661844527609
exercise_5_06_getop_result,9.587339044991413,10.638017004663407,3.889044301893544
exercise_5_08_date_conversion_result,11.151164776150457,14.4543142697901,17.6254158566854
exercise_1_17_line_80_result,9.856101653467004,11.33009317035204,8.660090965562246
exercise_1_10_copy_io_esc_replace_result,23.112606037635697,13.161400862501024,10.914682667151691
exercise_5_04_strend_result,6.023444650449947,7.149805386785515,5.956683901529765
exercise_7_05_calculator_result,13.398716235318506,11.342018291233408,8.916592791749087
exercise_2_07_invert_result,6.81298440596101,10.461440487866085,8.608986467546693
exercise_2_09_bitcount_result,11.378874295235367,11.799125985190999,9.616262621840768
exercise_8_01_cat_result,11.764029379990438,12.030932008663662,9.138669086546914
exercise_4_04_stack_result,11.638373690702787,11.827416957432956,7.202626464295128
exercise_7_07_find_result,10.280158972080239,10.33222831079616,5.780708838614543
exercise_2_08_rightrot_result,11.470862493797767,12.35357113238969,10.771164760968926
exercise_1_02_printf_argument_result,14.652309764538867,18.436375438412288,9.56305245628931
exercise_4_03_calculator_result,11.313435321339082,7.7980343712487725,5.597101831673975
exercise_5_10_expr_result,14.240488977798748,11.949850313244596,7.4244188798331
exercise_4_05_math_result,7.1547691047970545,8.83107707444192,2.153346698144799
exercise_7_03_minprintf_result,16.05082951776563,13.946961448731276,9.966523195916363
exercise_1_14_frequency_histogram_result,17.529315483246066,14.580308217853089,7.432874189739065
exercise_4_07_ungets_result,10.36679013465616,12.163458916742774,9.703100645549553
exercise_5_12_detab_result,13.399261507783747,10.097894105211655,6.664190253593011
exercise_1_01_hello_world_result,16.24859569496248,22.955006999046006,15.375408915755138
exercise_5_07_readlines_result,9.978819062031935,11.122214996687765,8.702752057983467
exercise_5_19_undcl_result,11.76893644453917,11.08834662518759,5.1843892435928085
exercise_6_03_cross_referencer_result,10.958235085950763,11.111462548928584,8.49824085761041
exercise_5_06_reverse_result,10.21263390246436,10.191242593928209,6.900725485188784
exercise_6_01_count_c_keywords_result,12.074363637771794,11.255004101371222,5.224895591370582
exercise_5_20_dcl_result,12.996902335712079,11.714933812027024,6.1008771621026225
exercise_6_06_define_result,11.387496442841533,10.946509445028552,6.063490475962756
exercise_6_02_var_group_result,11.772762771551747,11.148650553251239,8.768784728750374
exercise_1_22_fold_line_result,8.707454717349934,9.045101181898273,5.515751338536572
exercise_8_04_syscalls_result,10.064723867811585,12.19878487630016,9.673043266546237
exercise_6_05_undef_result,12.724889726717201,12.44776282532412,8.380688506173646
exercise_1_16_longest_line_result,11.582549780796544,12.322039532353722,8.814944242229664
exercise_7_06_compare_result,10.718821971966431,12.504226862480259,7.700523946520935
exercise_3_03_expand_result,9.188686116666265,9.059438900694456,7.331275601106688
exercise_5_06_itoa_result,8.791172678167703,9.936799755559028,7.0279128723265485
exercise_8_06_calloc_result,12.611243474154442,12.598439583118154,7.781610262862385
exercise_2_04_squeeze_result,11.327180537512467,9.026840285711215,11.185340465736717
exercise_1_23_c_remove_comments_result,8.83411801012597,9.350581915390778,5.838907631506847
exercise_2_05_any_result,12.652171235372002,10.65173480855522,11.58854951102915
exercise_6_04_words_frequency_result,11.923023331453713,12.213426261681933,10.052168237714913
exercise_5_05_strncat_result,8.521222176248916,10.826357617271775,5.876306131016254
exercise_2_03_htoi_result,9.35881745827682,9.84753754531921,8.007455775897936
exercise_1_11_word_count_test_result,10.364201931183723,8.929611607029658,4.0335062664941
exercise_5_13_tail_result,11.281321403041883,11.797812594032656,7.337919911618865
exercise_4_06_variables_result,12.166890872261813,11.952630521487963,7.311135499779267
exercise_5_06_atoi_result,12.40490223749063,12.537311114540248,5.75847530390971
exercise_1_13_histogram_result,16.29006944514517,12.65219699425359,9.284481652596535
exercise_1_08_count_b_t_n_result,16.98146251011113,12.78344163820108,7.79308352179793
exercise_5_05_strncmp_result,10.120316718111397,9.988188559177354,6.070621414988929
exercise_2_02_loop_result,12.71124710033751,9.802287752500071,5.46750030632062
exercise_2_10_lower_result,14.28406081475588,17.099588058689143,5.627271539071035
exercise_7_04_minscanf_result,13.581049100191116,12.99108841443846,9.663184178758852
exercise_7_01_case_result,11.88524032014273,12.55365069651683,8.679344325827792
exercise_5_06_getline_result,11.387868878382058,13.22244775388723,4.377908898528326
exercise_8_08_bfree_result,12.181150246835877,12.736441177932925,7.833660753913003
exercise_5_01_getint_result,11.101393731738078,10.423534971068202,5.659649719030918
exercise_5_06_strindex_result,10.456986880695343,9.633569091831957,7.742493254443588
exercise_3_02_escape_result,14.021871914747681,11.810837476012704,9.123306520828235
exercise_4_09_getch_result,15.208714771404525,14.462725545170382,11.734863172237167
exercise_1_03_fahrenheit_celsius_result,8.981260178873884,10.79785247126111,11.224956817695048
exercise_3_05_itob_result,9.916744922587528,10.890498538955221,7.943743439995061
exercise_4_02_atof_result,10.500544433569928,10.220697045840096,4.432040426358656
exercise_2_06_setbits_result,7.524928979622806,10.22958405540297,8.836887746945399
exercise_7_09_isupper_result,12.693286438202954,14.571590525149675,9.004901393683747
exercise_8_07_malloc_free_result,12.419483552063335,12.787914496325273,7.594579052876122
