name,Candidate List length,SACREBLEU1,precision1,SequenceMatcher1,SACREBLEU2,precision2,SequenceMatcher2,SACREBLEU3,precision3,SequenceMatcher3
12_DrawLine_result,1,0.165764148658483,80.0,0.31,,,,,,
12_DrawLine_result,11,42.72870063962342,80.0,0.79,6.772997136689072,16.666666666666668,0.54,66.87403049764218,80.0,0.88
12_DrawLine_result,7,59.460355750136046,75.0,0.79,5.669791110976001,22.22222222222222,0.28,5.669791110976001,22.22222222222222,0.19
12_DrawLine_result,2,8.116697886877475,16.666666666666668,0.23,0.0,100.0,0.96,,,
12_DrawLine_result,2,0.0,100.0,0.91,0.0,50.0,0.55,,,
12_DrawLine_result,8,4.196114906296549,10.0,0.14,4.196114906296549,10.0,0.14,0.0,100.0,0.86
12_DrawLine_result,1,18.207052811092137,53.57142857142857,0.48,,,,,,
12_DrawLine_result,11,0.0,33.333333333333336,0.21,23.206041459353077,75.0,0.33,7.474875887495341,42.85714285714285,0.4
12_DrawLine_result,7,4.6192151051305474,38.46153846153846,0.26,5.063996506781411,41.66666666666666,0.45,39.45881255591768,72.72727272727273,0.71
12_DrawLine_result,2,42.7287006396234,70.0,0.66,0.0,0.0,0.13,,,
12_DrawLine_result,2,100.00000000000004,100.0,0.86,5.604233375480572,45.45454545454545,0.65,,,
12_DrawLine_result,8,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05
12_DrawLine_result,1,36.55552228545123,62.5,0.8,,,,,,
12_DrawLine_result,8,0.0,0.0,0.4,0.0,0.0,0.32,0.0,0.0,0.32
12_DrawLine_result,1,18.99589214128981,50.0,0.6,,,,,,
12_DrawLine_result,8,0.0,0.0,0.4,3.3864985683445354,8.333333333333334,0.18,0.0,0.0,0.33
12_DrawLine_result,1,0.0,100.0,0.91,,,,,,
12_DrawLine_result,8,3.3864985683445354,8.333333333333334,0.18,3.3864985683445354,8.333333333333334,0.18,8.116697886877475,16.666666666666668,0.4
12_DrawLine_result,1,0.0,100.0,0.67,,,,,,
12_DrawLine_result,1,23.6181893620228,75.0,0.72,,,,,,
12_DrawLine_result,11,0.0,0.0,0.06,75.10499815709778,100.0,0.84,3.2149545730574576,14.285714285714286,0.2
12_DrawLine_result,7,3.6531471527995247,75.0,0.18,31.800940138537783,81.81818181818181,0.71,3.6531471527995247,75.0,0.18
12_DrawLine_result,2,5.063996506781411,41.66666666666666,0.45,0.0,0.0,0.12,,,
12_DrawLine_result,2,17.164726199225985,77.77777777777777,0.5,17.164726199225985,77.77777777777777,0.51,,,
12_DrawLine_result,8,0.0,0.0,0.14,0.0,0.0,0.14,1.5732934811145336,4.166666666666667,0.07
12_DrawLine_result,1,21.444097124017667,75.0,0.44,,,,,,
12_DrawLine_result,8,0.0,0.0,0.33,3.3864985683445354,8.333333333333334,0.18,0.0,0.0,0.36
12_DrawLine_result,1,17.965205598154213,50.0,0.67,,,,,,
12_DrawLine_result,8,0.0,0.0,0.33,3.3864985683445354,8.333333333333334,0.18,0.0,0.0,0.33
12_DrawLine_result,1,31.947155212313625,50.0,0.57,,,,,,
12_DrawLine_result,8,3.3864985683445354,8.333333333333334,0.13,3.3864985683445354,8.333333333333334,0.14,3.3864985683445354,8.333333333333334,0.14
12_DrawLine_result,1,0.0,100.0,0.67,,,,,,
13_LineColor_result,11,0.5943123208853887,1.639344262295082,0.05,8.116697886877475,16.666666666666668,0.3,0.5568633223045912,1.5384615384615383,0.05
13_LineColor_result,7,6.567274736060395,14.285714285714286,0.27,3.089055318156697,7.6923076923076925,0.29,3.3864985683445354,8.333333333333334,0.2
13_LineColor_result,2,3.3864985683445354,8.333333333333334,0.29,0.0,33.333333333333336,0.5,,,
13_LineColor_result,2,10.682175159905848,20.0,0.31,0.0,50.0,0.73,,,
13_LineColor_result,8,0.0,0.0,0.57,0.0,0.0,0.2,0.0,0.0,0.2
13_LineColor_result,1,0.0045292935896561,80.0,0.07,,,,,,
13_LineColor_result,11,14.535768424205482,42.85714285714285,0.71,6.285596338261262,21.428571428571427,0.42,66.87403049764218,80.0,0.88
13_LineColor_result,7,100.00000000000004,100.0,0.93,10.682175159905848,20.0,0.26,59.460355750136046,75.0,0.79
13_LineColor_result,2,39.76353643835252,60.0,0.6,21.3643503198117,40.0,0.5,,,
13_LineColor_result,2,0.0,100.0,0.91,0.0,50.0,0.55,,,
13_LineColor_result,8,0.0,0.0,0.25,0.0,100.0,0.86,4.196114906296549,10.0,0.14
13_LineColor_result,1,11.231800548073736,36.58536585365854,0.34,,,,,,
13_LineColor_result,11,6.839596061560946,29.41176470588235,0.48,7.267884212102741,37.5,0.42,1.8160849415439309,4.761904761904762,0.12
13_LineColor_result,7,3.673526562988939,15.384615384615383,0.31,3.747776736677921,9.090909090909092,0.16,3.747776736677921,9.090909090909092,0.15
13_LineColor_result,2,0.0,0.0,0.09,14.535768424205482,42.85714285714285,0.41,,,
13_LineColor_result,2,35.35533905932737,75.0,0.59,35.35533905932737,75.0,0.59,,,
13_LineColor_result,8,0.0,66.66666666666667,0.38,3.377156414337854,14.285714285714286,0.2,0.0,66.66666666666667,0.43
13_LineColor_result,1,25.851458890323173,58.333333333333336,0.66,,,,,,
13_LineColor_result,11,6.832422719599959,22.22222222222222,0.44,38.827267775222325,75.0,0.79,6.832422719599959,22.22222222222222,0.47
13_LineColor_result,7,39.45881255591768,72.72727272727273,0.57,39.45881255591768,72.72727272727273,0.58,39.45881255591768,72.72727272727273,0.66
13_LineColor_result,2,100.00000000000004,100.0,0.88,0.0,0.0,0.11,,,
13_LineColor_result,2,100.00000000000004,100.0,0.86,100.00000000000004,100.0,0.86,,,
13_LineColor_result,8,0.0,0.0,0.05,0.0,0.0,0.14,0.0,0.0,0.05
13_LineColor_result,1,33.03164318013809,62.5,0.76,,,,,,
13_LineColor_result,8,0.0,0.0,0.4,0.0,0.0,0.32,6.567274736060395,14.285714285714286,0.3
13_LineColor_result,1,100.00000000000004,100.0,0.91,,,,,,
13_LineColor_result,8,0.0,0.0,0.4,0.0,0.0,0.36,0.0,0.0,0.46
13_LineColor_result,1,0.0,66.66666666666667,0.83,,,,,,
13_LineColor_result,8,3.3864985683445354,8.333333333333334,0.18,3.3864985683445354,8.333333333333334,0.18,3.3864985683445354,8.333333333333334,0.18
13_LineColor_result,1,0.0,100.0,0.67,,,,,,
13_LineColor_result,1,11.530675090782475,25.86206896551724,0.35,,,,,,
13_LineColor_result,11,6.837203339116283,23.07692307692308,0.38,6.772997136689072,16.666666666666668,0.43,19.64073254502566,71.42857142857143,0.75
13_LineColor_result,7,9.688464563433238,25.0,0.2,9.688464563433238,25.0,0.2,9.688464563433238,25.0,0.2
13_LineColor_result,2,0.0,0.0,0.08,0.0,0.0,0.06,,,
13_LineColor_result,2,35.35533905932737,75.0,0.59,35.35533905932737,75.0,0.56,,,
13_LineColor_result,8,0.0,66.66666666666667,0.5,0.0,66.66666666666667,0.5,0.0,66.66666666666667,0.46
13_LineColor_result,1,21.34144322916053,66.66666666666667,0.74,,,,,,
13_LineColor_result,11,8.639795714750207,50.0,0.53,31.7023313852343,83.33333333333333,0.75,25.211936184349828,66.66666666666667,0.76
13_LineColor_result,7,5.865587580131999,54.54545454545455,0.48,5.865587580131999,54.54545454545455,0.48,5.865587580131999,54.54545454545455,0.46
13_LineColor_result,2,8.91376552139813,50.0,0.54,8.91376552139813,50.0,0.54,,,
13_LineColor_result,2,17.164726199225985,77.77777777777777,0.51,17.164726199225985,77.77777777777777,0.51,,,
13_LineColor_result,8,0.0,0.0,0.13,0.0,0.0,0.14,0.0,0.0,0.14
13_LineColor_result,1,51.697315395717055,62.5,0.76,,,,,,
13_LineColor_result,8,0.0,0.0,0.33,5.522397783539471,12.5,0.38,15.97357760615681,25.0,0.67
13_LineColor_result,1,14.535768424205482,42.85714285714285,0.72,,,,,,
13_LineColor_result,8,0.0,0.0,0.57,0.0,0.0,0.55,15.97357760615681,25.0,0.5
13_LineColor_result,1,21.3643503198117,40.0,0.57,,,,,,
13_LineColor_result,8,0.0,0.0,0.67,3.3864985683445354,8.333333333333334,0.14,3.3864985683445354,8.333333333333334,0.14
13_LineColor_result,1,3.3864985683445354,8.333333333333334,0.09,,,,,,
14_LineThickness_result,11,0.8733042428534794,2.380952380952381,0.06,0.8321783954793125,2.272727272727273,0.07,0.5398548275054964,1.492537313432836,0.06
14_LineThickness_result,7,3.377156414337854,14.285714285714286,0.16,3.747776736677921,9.090909090909092,0.29,3.3864985683445354,8.333333333333334,0.2
14_LineThickness_result,2,0.0,0.0,0.13,0.0,33.333333333333336,0.5,,,
14_LineThickness_result,2,10.682175159905848,20.0,0.31,0.0,50.0,0.73,,,
14_LineThickness_result,8,0.0,0.0,0.44,0.0,0.0,0.57,0.0,0.0,0.2
14_LineThickness_result,1,0.0016701700790245,100.0,0.09,,,,,,
14_LineThickness_result,11,23.643540225079384,60.0,0.65,66.87403049764218,80.0,0.88,66.87403049764218,80.0,0.88
14_LineThickness_result,7,59.460355750136046,75.0,0.79,3.673526562988939,15.384615384615383,0.21,3.377156414337854,14.285714285714286,0.17
14_LineThickness_result,2,39.76353643835252,60.0,0.6,0.0,66.66666666666667,0.8,,,
14_LineThickness_result,2,0.0,100.0,0.91,0.0,50.0,0.55,,,
14_LineThickness_result,8,0.0,0.0,0.05,4.196114906296549,10.0,0.14,3.747776736677921,9.090909090909092,0.1
14_LineThickness_result,1,11.119319644854311,52.0,0.09,,,,,,
14_LineThickness_result,11,10.552670315936318,33.333333333333336,0.57,6.772997136689072,16.666666666666668,0.55,6.285596338261262,21.428571428571427,0.38
14_LineThickness_result,7,3.747776736677921,9.090909090909092,0.26,15.97357760615681,25.0,0.17,15.97357760615681,25.0,0.17
14_LineThickness_result,2,0.0,0.0,0.27,5.522397783539471,12.5,0.22,,,
14_LineThickness_result,2,0.0,50.0,0.5,0.0,50.0,0.5,,,
14_LineThickness_result,8,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.22
14_LineThickness_result,1,5.668213554320362,29.032258064516128,0.26,,,,,,
14_LineThickness_result,11,15.848738972120705,60.0,0.58,6.772997136689072,16.666666666666668,0.44,19.64073254502566,71.42857142857143,0.73
14_LineThickness_result,7,3.747776736677921,9.090909090909092,0.12,3.747776736677921,9.090909090909092,0.12,3.747776736677921,9.090909090909092,0.12
14_LineThickness_result,2,23.643540225079384,60.0,0.61,2.839838722567789,7.142857142857143,0.27,,,
14_LineThickness_result,2,35.35533905932737,75.0,0.59,35.35533905932737,75.0,0.56,,,
14_LineThickness_result,8,0.0,0.0,0.12,0.0,0.0,0.25,0.0,0.0,0.24
14_LineThickness_result,1,18.244169087429608,45.0,0.47,,,,,,
14_LineThickness_result,11,32.55964126200301,64.28571428571429,0.73,100.00000000000004,100.0,0.9,100.00000000000004,100.0,0.9
14_LineThickness_result,7,3.6531471527995247,75.0,0.19,39.45881255591768,72.72727272727273,0.57,39.45881255591768,72.72727272727273,0.57
14_LineThickness_result,2,11.04479556707894,60.0,0.68,0.0,0.0,0.18,,,
14_LineThickness_result,2,7.129384882260374,55.55555555555556,0.64,100.00000000000004,100.0,0.86,,,
14_LineThickness_result,8,0.0,0.0,0.05,0.0,0.0,0.13,0.0,0.0,0.05
14_LineThickness_result,1,68.037493331712,75.0,0.86,,,,,,
14_LineThickness_result,8,0.0,0.0,0.4,6.567274736060395,14.285714285714286,0.32,0.0,0.0,0.29
14_LineThickness_result,1,100.00000000000004,100.0,0.91,,,,,,
14_LineThickness_result,8,0.0,0.0,0.4,3.3864985683445354,8.333333333333334,0.18,0.0,0.0,0.36
14_LineThickness_result,1,0.0,66.66666666666667,0.83,,,,,,
14_LineThickness_result,8,3.3864985683445354,8.333333333333334,0.18,3.3864985683445354,8.333333333333334,0.18,3.3864985683445354,8.333333333333334,0.17
14_LineThickness_result,1,0.0,100.0,0.67,,,,,,
14_LineThickness_result,1,4.556781110379805,14.754098360655735,0.21,,,,,,
14_LineThickness_result,11,15.848738972120705,60.0,0.21,6.054506513220935,26.31578947368421,0.45,11.339582221952003,44.44444444444444,0.23
14_LineThickness_result,7,9.688464563433238,25.0,0.2,9.688464563433238,25.0,0.15,9.688464563433238,25.0,0.2
14_LineThickness_result,2,0.0,0.0,0.14,3.3864985683445354,8.333333333333334,0.12,,,
14_LineThickness_result,2,35.35533905932737,75.0,0.59,35.35533905932737,75.0,0.56,,,
14_LineThickness_result,8,0.0,66.66666666666667,0.46,0.0,66.66666666666667,0.46,0.0,66.66666666666667,0.46
14_LineThickness_result,1,44.16051649800462,91.66666666666669,0.78,,,,,,
14_LineThickness_result,11,6.429909146114914,28.571428571428573,0.43,27.901593935858266,75.0,0.65,63.6018802770756,100.0,0.88
14_LineThickness_result,7,4.234348806659263,60.0,0.45,5.865587580131999,54.54545454545455,0.48,17.242221289766626,63.63636363636363,0.74
14_LineThickness_result,2,11.04479556707894,60.0,0.68,8.91376552139813,50.0,0.65,,,
14_LineThickness_result,2,7.129384882260374,55.55555555555556,0.57,33.03164318013809,100.0,0.52,,,
14_LineThickness_result,8,0.0,0.0,0.08,0.0,0.0,0.07,0.0,0.0,0.14
14_LineThickness_result,1,16.515821590069027,62.5,0.34,,,,,,
14_LineThickness_result,8,0.0,100.0,0.86,1.387819277861591,3.703703703703704,0.08,1.727223799216787,4.545454545454546,0.1
14_LineThickness_result,1,29.84745896009822,44.44444444444444,0.28,,,,,,
14_LineThickness_result,8,0.0,0.0,0.57,0.7144315612998046,1.96078431372549,0.03,3.3864985683445354,8.333333333333334,0.17
14_LineThickness_result,1,16.233395773754953,33.333333333333336,0.42,,,,,,
14_LineThickness_result,8,0.0,0.0,0.67,3.3864985683445354,8.333333333333334,0.14,3.3864985683445354,8.333333333333334,0.14
14_LineThickness_result,1,0.0,100.0,0.67,,,,,,
15_Rectangle_result,11,0.9243411456936732,4.25531914893617,0.1,0.969094302009921,2.631578947368421,0.06,0.6488583831481832,1.7857142857142858,0.05
15_Rectangle_result,7,3.1251907639724417,13.333333333333334,0.18,8.29519350710986,27.272727272727277,0.35,2.627961710408444,6.666666666666667,0.28
15_Rectangle_result,2,0.0,0.0,0.18,2.445593937240363,6.25,0.15,,,
15_Rectangle_result,2,0.0,0.0,0.0,0.0,50.0,0.73,,,
15_Rectangle_result,8,0.0,0.0,0.57,0.0,0.0,0.57,0.0,0.0,0.2
15_Rectangle_result,1,0.0067728736490853,100.0,0.09,,,,,,
15_Rectangle_result,11,0.0,33.333333333333336,0.27,14.535768424205482,42.85714285714285,0.6,100.00000000000004,100.0,0.95
15_Rectangle_result,7,100.00000000000004,100.0,0.93,9.652434877402245,33.333333333333336,0.27,0.6894315196865248,4.3478260869565215,0.07
15_Rectangle_result,2,39.76353643835252,60.0,0.6,0.0,100.0,0.96,,,
15_Rectangle_result,2,0.0,100.0,0.91,0.0,100.0,0.91,,,
15_Rectangle_result,8,0.0,0.0,0.67,3.747776736677921,9.090909090909092,0.12,15.97357760615681,25.0,0.53
15_Rectangle_result,1,12.174839386890676,73.07692307692308,0.43,,,,,,
15_Rectangle_result,11,5.816635421147513,20.0,0.37,2.445593937240363,6.25,0.32,6.285596338261262,21.428571428571427,0.41
15_Rectangle_result,7,3.673526562988939,15.384615384615383,0.27,3.747776736677921,9.090909090909092,0.12,3.673526562988939,15.384615384615383,0.27
15_Rectangle_result,2,0.0,0.0,0.09,12.22307556087252,37.5,0.24,,,
15_Rectangle_result,2,3.747776736677921,9.090909090909092,0.12,35.35533905932737,75.0,0.62,,,
15_Rectangle_result,8,0.0,100.0,0.91,1.4361596821521565,5.357142857142857,0.04,0.0,100.0,0.91
15_Rectangle_result,1,11.025417406910394,61.53846153846154,0.56,,,,,,
15_Rectangle_result,11,0.0,0.0,0.25,4.839576869824698,36.36363636363637,0.31,8.130850857597444,46.15384615384615,0.57
15_Rectangle_result,7,5.865587580131999,54.54545454545455,0.39,5.865587580131999,54.54545454545455,0.53,17.242221289766626,63.63636363636363,0.62
15_Rectangle_result,2,0.0,0.0,0.11,0.0,0.0,0.2,,,
15_Rectangle_result,2,7.129384882260374,55.55555555555556,0.54,7.129384882260374,55.55555555555556,0.65,,,
15_Rectangle_result,8,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.12
15_Rectangle_result,1,10.682175159905851,50.0,0.48,,,,,,
15_Rectangle_result,8,3.3864985683445354,8.333333333333334,0.09,5.522397783539471,12.5,0.32,0.0,0.0,0.14
15_Rectangle_result,1,12.703318703865364,40.0,0.67,,,,,,
15_Rectangle_result,8,0.0,0.0,0.05,0.0,0.0,0.3,0.0,0.0,0.36
15_Rectangle_result,1,0.0,33.333333333333336,0.55,,,,,,
15_Rectangle_result,8,0.0,0.0,0.67,0.0,0.0,0.29,0.0,0.0,0.18
15_Rectangle_result,1,0.0,33.333333333333336,0.67,,,,,,
15_Rectangle_result,1,4.490848803920189,60.0,0.41,,,,,,
15_Rectangle_result,11,15.848738972120705,60.0,0.25,6.772997136689072,16.666666666666668,0.43,64.34588841607616,85.71428571428571,0.86
15_Rectangle_result,7,9.688464563433238,25.0,0.18,3.747776736677921,9.090909090909092,0.15,9.688464563433238,25.0,0.18
15_Rectangle_result,2,0.0,0.0,0.11,0.0,0.0,0.12,,,
15_Rectangle_result,2,1.5198578415124373,5.660377358490566,0.05,35.35533905932737,75.0,0.5,,,
15_Rectangle_result,8,0.0,66.66666666666667,0.43,0.0,66.66666666666667,0.38,0.0,66.66666666666667,0.38
15_Rectangle_result,1,1.6257798650627393,11.475409836065571,0.2,,,,,,
15_Rectangle_result,11,14.949751774990691,57.142857142857146,0.75,25.211936184349828,66.66666666666667,0.77,8.130850857597444,46.15384615384615,0.53
15_Rectangle_result,7,48.326978309062206,81.81818181818181,0.82,17.242221289766626,63.63636363636363,0.68,48.326978309062206,81.81818181818181,0.82
15_Rectangle_result,2,11.04479556707894,60.0,0.71,11.04479556707894,60.0,0.76,,,
15_Rectangle_result,2,21.10534063187263,66.66666666666667,0.7,48.54917717073236,77.77777777777777,0.73,,,
15_Rectangle_result,8,0.0,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.1
15_Rectangle_result,1,24.73692954409193,80.0,0.44,,,,,,
15_Rectangle_result,8,0.0,0.0,0.5,0.0,0.0,0.08,0.0,0.0,0.29
15_Rectangle_result,1,12.703318703865364,40.0,0.55,,,,,,
15_Rectangle_result,8,0.7002773917100699,1.9230769230769231,0.03,0.0,0.0,0.27,0.0,0.0,0.33
15_Rectangle_result,1,0.0,33.333333333333336,0.55,,,,,,
15_Rectangle_result,8,15.97357760615681,25.0,0.33,0.0,0.0,0.29,3.3864985683445354,8.333333333333334,0.08
15_Rectangle_result,1,0.0,100.0,0.67,,,,,,
16_Ellipse_result,11,0.6950744244935309,3.225806451612903,0.11,1.387819277861591,3.703703703703704,0.1,0.5844855918911488,1.6129032258064515,0.06
16_Ellipse_result,7,2.908317710573757,12.5,0.18,2.839838722567789,7.142857142857143,0.24,15.97357760615681,25.0,0.09
16_Ellipse_result,2,0.0,0.0,0.24,10.682175159905848,20.0,0.28,,,
16_Ellipse_result,2,0.0,0.0,0.25,6.567274736060395,14.285714285714286,0.12,,,
16_Ellipse_result,8,0.0,0.0,0.57,0.0,0.0,0.2,0.0,0.0,0.2
16_Ellipse_result,1,0.0067728736490853,100.0,0.1,,,,,,
16_Ellipse_result,11,0.0,33.333333333333336,0.26,100.00000000000004,100.0,0.95,100.00000000000004,100.0,0.95
16_Ellipse_result,7,50.81327481546149,66.66666666666667,0.6,8.116697886877475,16.666666666666668,0.25,100.00000000000004,100.0,0.93
16_Ellipse_result,2,39.76353643835252,60.0,0.6,39.76353643835252,60.0,0.6,,,
16_Ellipse_result,2,0.0,100.0,0.91,0.0,100.0,0.91,,,
16_Ellipse_result,8,0.0,0.0,0.14,4.196114906296549,10.0,0.14,0.0,0.0,0.57
16_Ellipse_result,1,1.8391501774739736,32.0,0.28,,,,,,
16_Ellipse_result,11,0.0,33.333333333333336,0.27,6.870636427700047,16.666666666666668,0.11,19.64073254502566,71.42857142857143,0.69
16_Ellipse_result,7,3.737437943747671,21.428571428571427,0.25,2.8265205879007453,16.666666666666668,0.27,3.747776736677921,9.090909090909092,0.13
16_Ellipse_result,2,2.839838722567789,7.142857142857143,0.21,12.22307556087252,37.5,0.24,,,
16_Ellipse_result,2,35.35533905932737,75.0,0.62,35.35533905932737,75.0,0.62,,,
16_Ellipse_result,8,0.0,100.0,0.91,4.990049701936832,20.0,0.19,0.0,100.0,0.91
16_Ellipse_result,1,9.093826310359994,36.0,0.49,,,,,,
16_Ellipse_result,11,6.832422719599959,22.22222222222222,0.44,9.263986277915476,58.333333333333336,0.66,6.699007141691558,25.0,0.48
16_Ellipse_result,7,5.865587580131999,54.54545454545455,0.49,5.865587580131999,54.54545454545455,0.59,5.865587580131999,54.54545454545455,0.56
16_Ellipse_result,2,6.27465531099474,50.0,0.48,0.0,0.0,0.15,,,
16_Ellipse_result,2,21.10534063187263,66.66666666666667,0.68,48.54917717073236,77.77777777777777,0.73,,,
16_Ellipse_result,8,0.0,0.0,0.04,0.0,0.0,0.08,0.0,0.0,0.11
16_Ellipse_result,1,11.52159099228654,50.0,0.5,,,,,,
16_Ellipse_result,8,3.3864985683445354,8.333333333333334,0.13,5.522397783539471,12.5,0.3,5.522397783539471,12.5,0.32
16_Ellipse_result,1,18.99589214128981,50.0,0.67,,,,,,
16_Ellipse_result,8,0.0,0.0,0.33,0.0,0.0,0.29,0.0,0.0,0.31
16_Ellipse_result,1,0.0,33.333333333333336,0.55,,,,,,
16_Ellipse_result,8,0.0,0.0,0.13,0.0,0.0,0.03,0.0,0.0,0.33
16_Ellipse_result,1,0.0,50.0,0.8,,,,,,
16_Ellipse_result,1,5.3976467790265215,22.22222222222222,0.27,,,,,,
16_Ellipse_result,11,3.716499092256817,26.666666666666668,0.12,6.772997136689072,16.666666666666668,0.44,64.34588841607616,85.71428571428571,0.84
16_Ellipse_result,7,9.688464563433238,25.0,0.2,9.688464563433238,25.0,0.18,9.688464563433238,25.0,0.18
16_Ellipse_result,2,0.0,0.0,0.08,23.643540225079384,60.0,0.54,,,
16_Ellipse_result,2,35.35533905932737,75.0,0.5,35.35533905932737,75.0,0.56,,,
16_Ellipse_result,8,0.0,66.66666666666667,0.38,0.0,66.66666666666667,0.38,0.0,66.66666666666667,0.38
16_Ellipse_result,1,16.52169179593279,28.94736842105263,0.38,,,,,,
16_Ellipse_result,11,7.188959550044094,46.66666666666666,0.51,25.211936184349828,66.66666666666667,0.79,54.52469119630866,83.33333333333333,0.85
16_Ellipse_result,7,48.326978309062206,81.81818181818181,0.81,17.242221289766626,63.63636363636363,0.72,48.326978309062206,81.81818181818181,0.81
16_Ellipse_result,2,11.04479556707894,60.0,0.58,11.04479556707894,60.0,0.58,,,
16_Ellipse_result,2,48.54917717073236,77.77777777777777,0.73,48.54917717073236,77.77777777777777,0.73,,,
16_Ellipse_result,8,5.522397783539471,12.5,0.32,6.567274736060395,14.285714285714286,0.33,5.522397783539471,12.5,0.32
16_Ellipse_result,1,19.64073254502566,71.42857142857143,0.38,,,,,,
16_Ellipse_result,8,0.0,100.0,0.86,0.0,0.0,0.5,0.0,0.0,0.35
16_Ellipse_result,1,12.703318703865364,40.0,0.64,,,,,,
16_Ellipse_result,8,0.0,0.0,0.33,0.0,0.0,0.27,0.0,0.0,0.46
16_Ellipse_result,1,0.0,66.66666666666667,0.8,,,,,,
16_Ellipse_result,8,0.0,100.0,0.8,0.0,100.0,0.8,0.0,0.0,0.4
16_Ellipse_result,1,0.0,100.0,0.67,,,,,,
17_Circle_result,11,0.9451258377819046,4.3478260869565215,0.06,0.7291698644541256,2.0,0.06,0.7445292335166879,2.0408163265306123,0.05
17_Circle_result,7,15.97357760615681,25.0,0.33,6.567274736060395,14.285714285714286,0.32,3.089055318156697,7.6923076923076925,0.3
17_Circle_result,2,0.0,0.0,0.12,0.0,33.333333333333336,0.5,,,
17_Circle_result,2,0.0,0.0,0.25,0.0,50.0,0.73,,,
17_Circle_result,8,0.0,0.0,0.19,0.0,0.0,0.57,0.0,0.0,0.2
17_Circle_result,1,0.0067728736490853,100.0,0.1,,,,,,
17_Circle_result,11,14.535768424205482,42.85714285714285,0.68,100.00000000000004,100.0,0.95,100.00000000000004,100.0,0.95
17_Circle_result,7,50.81327481546149,66.66666666666667,0.6,3.673526562988939,15.384615384615383,0.13,100.00000000000004,100.0,0.93
17_Circle_result,2,39.76353643835252,60.0,0.6,39.76353643835252,60.0,0.6,,,
17_Circle_result,2,0.0,100.0,0.91,0.0,100.0,0.91,,,
17_Circle_result,8,4.196114906296549,10.0,0.14,4.196114906296549,10.0,0.14,3.747776736677921,9.090909090909092,0.12
17_Circle_result,1,9.760107505882988,37.93103448275862,0.27,,,,,,
17_Circle_result,11,10.552670315936318,33.333333333333336,0.4,7.347053125977879,30.76923076923077,0.54,12.549310621989482,50.0,0.52
17_Circle_result,7,3.747776736677921,9.090909090909092,0.12,9.688464563433238,25.0,0.08,3.673526562988939,15.384615384615383,0.27
17_Circle_result,2,2.839838722567789,7.142857142857143,0.21,12.22307556087252,37.5,0.24,,,
17_Circle_result,2,39.76353643835252,60.0,0.71,3.747776736677921,9.090909090909092,0.12,,,
17_Circle_result,8,0.0,66.66666666666667,0.5,1.981913993290868,7.317073170731708,0.06,0.0,0.0,0.17
17_Circle_result,1,27.32611145276643,53.65853658536585,0.51,,,,,,
17_Circle_result,11,4.408194605881708,37.5,0.29,9.263986277915476,58.333333333333336,0.7,6.844195245453219,18.181818181818183,0.43
17_Circle_result,7,39.45881255591768,72.72727272727273,0.57,39.45881255591768,72.72727272727273,0.71,21.200626759025184,72.72727272727273,0.49
17_Circle_result,2,20.448007360218387,50.0,0.58,0.0,0.0,0.15,,,
17_Circle_result,2,7.129384882260374,55.55555555555556,0.57,7.129384882260374,55.55555555555556,0.43,,,
17_Circle_result,8,0.0,0.0,0.12,0.0,0.0,0.09,0.0,0.0,0.1
17_Circle_result,1,19.30486975480448,66.66666666666667,0.6,,,,,,
17_Circle_result,8,5.522397783539471,12.5,0.2,5.522397783539471,12.5,0.21,5.522397783539471,12.5,0.2
17_Circle_result,1,59.460355750136046,75.0,0.82,,,,,,
17_Circle_result,8,0.0,33.333333333333336,0.67,0.0,0.0,0.06,15.97357760615681,25.0,0.62
17_Circle_result,1,10.682175159905848,20.0,0.53,,,,,,
17_Circle_result,8,0.0,0.0,0.57,0.0,0.0,0.33,0.0,100.0,0.86
17_Circle_result,1,0.0,100.0,0.67,,,,,,
17_Circle_result,1,3.2020116557357365,25.53191489361702,0.4,,,,,,
17_Circle_result,11,15.848738972120705,60.0,0.22,6.772997136689072,16.666666666666668,0.44,64.34588841607616,85.71428571428571,0.84
17_Circle_result,7,3.747776736677921,9.090909090909092,0.11,9.688464563433238,25.0,0.18,9.688464563433238,25.0,0.18
17_Circle_result,2,0.0,0.0,0.08,0.0,0.0,0.09,,,
17_Circle_result,2,35.35533905932737,75.0,0.56,35.35533905932737,75.0,0.5,,,
17_Circle_result,8,0.0,66.66666666666667,0.38,0.0,66.66666666666667,0.43,0.0,100.0,0.93
17_Circle_result,1,34.57913759237496,55.55555555555556,0.59,,,,,,
17_Circle_result,11,54.52469119630866,83.33333333333333,0.81,54.52469119630866,83.33333333333333,0.81,54.52469119630866,83.33333333333333,0.81
17_Circle_result,7,48.326978309062206,81.81818181818181,0.73,48.326978309062206,81.81818181818181,0.73,17.242221289766626,63.63636363636363,0.6
17_Circle_result,2,11.04479556707894,60.0,0.64,37.70063804549471,66.66666666666667,0.61,,,
17_Circle_result,2,48.54917717073236,77.77777777777777,0.65,48.54917717073236,77.77777777777777,0.64,,,
