name,Candidate List length,SACREBLEU1,precision1,SequenceMatcher1,SACREBLEU2,precision2,SequenceMatcher2,SACREBLEU3,precision3,SequenceMatcher3,,WithinTop3 (Precision),SequenceMatch
21_Array_result,8,4.19611490629655,10,0.07,4.19611490629655,10,0.07,4.19611490629655,10,0.07,,10,0.07
21_Array_result,1,0,0,0.04,,,,,,,,0,0.04
21_Array_result,1,0,50,0.8,,,,,,,,50,0.8
21_Array_result,1,28.0012858266832,76.4705882352941,0.49,,,,,,,,76.4705882352941,0.49
21_Array_result,11,9.98009940387366,40,0.51,9.98009940387366,40,0.51,9.98009940387366,40,0.51,,40,0.51
21_Array_result,7,4.93235156948971,27.2727272727273,0.29,18.2070528110921,37.5,0.6,18.2070528110921,37.5,0.44,,37.5,0.6
21_Array_result,2,0,66.6666666666667,0.24,4.99004970193683,20,0.26,,,,,66.6666666666667,0.26
21_Array_result,2,7.80984984230064,28.5714285714286,0.25,4.45688276069906,18.1818181818182,0.23,,,,,28.5714285714286,0.25
21_Array_result,8,2.27685959207304,10,0.12,0,0,0.12,8.51301236088355,17.6470588235294,0.3,,17.6470588235294,0.3
21_Array_result,1,0,0,0,,,,,,,,0,0
21_Array_result,1,29.3338630051928,61.9047619047619,0.49,,,,,,,,61.9047619047619,0.49
21_Array_result,11,8.52536958642127,90,0.38,0.673794699908547,100,0.18,8.52536958642127,90,0.38,,100,0.38
21_Array_result,1,4.36102459205507,81.8181818181818,0.55,,,,,,,,81.8181818181818,0.55
21_Array_result,1,56.0889762529766,94.4444444444444,0.8,,,,,,,,94.4444444444444,0.8
21_Array_result,7,0.594312320885389,1.63934426229508,0.02,0.548227166638215,1.51515151515152,0.02,0.584485591891149,1.61290322580645,0.02,,1.63934426229508,0.02
21_Array_result,1,22.2123971263282,76.9230769230769,0.62,,,,,,,,76.9230769230769,0.62
21_Array_result,7,0,100,0.67,2.83983872256779,7.14285714285714,0.06,0,0,0.05,,100,0.67
21_Array_result,1,15.8445013372689,31.4285714285714,0.26,,,,,,,,31.4285714285714,0.26
21_Array_result,10,10.5399224561864,100,0.29,79.1066507175435,92.3076923076923,0.78,42.1689091381025,52.1739130434783,0.62,,100,0.78
21_Array_result,7,70.1603586425711,84.6153846153846,0.65,29.1189233737893,61.1111111111111,0.58,77.6011463572862,80,0.63,,84.6153846153846,0.65
21_Array_result,2,0,66.6666666666667,0.18,17.3773943450445,100,0.4,,,,,100,0.4
21_Array_result,2,40.8305606414529,100,0.58,40.5258769720543,64.2857142857143,0.65,,,,,100,0.65
21_Array_result,8,100,100,0.78,26.2690989442416,40,0.42,66.8740304976422,80,0.54,,100,0.78
21_Array_result,4,30.2137539735677,50,0.4,59.4603557501361,75,0.46,2.37178588786744,5.26315789473684,0.04,,75,0.46
21_Array_result,8,0,100,0.67,15.9735776061568,25,0.13,5.52239778353947,12.5,0.11,,100,0.67
21_Array_result,2,6.5672747360604,14.2857142857143,0.11,2.62796171040844,6.66666666666667,0.03,,,,,14.2857142857143,0.11
21_Array_result,2,7.50832505293422,12.9032258064516,0.07,19.3385313817617,30.7692307692308,0.36,,,,,30.7692307692308,0.36
21_Array_result,8,12.7033187038654,40,0.31,5.41298918654526,18.75,0.19,1.95000681093635,4.34782608695652,0.04,,40,0.31
21_Array_result,1,3.0890553181567,7.69230769230769,0.12,,,,,,,,7.69230769230769,0.12
21_Array_result,1,0,0,0.09,,,,,,,,0,0.09
21_Array_result,1,0,100,1,,,,,,,,100,1
21_Array_result,1,1.99178427095447,9.52380952380952,0.19,,,,,,,,9.52380952380952,0.19
21_Array_result,11,9.98009940387366,40,0.53,9.98009940387366,40,0.53,9.98009940387366,40,0.53,,40,0.53
21_Array_result,7,12.8589028824635,27.2727272727273,0.29,15.989214998944,33.3333333333333,0.34,80.9106711570221,85.7142857142857,0.65,,85.7142857142857,0.65
21_Array_result,2,0,66.6666666666667,0.26,17.5421984781934,45.4545454545455,0.45,,,,,66.6666666666667,0.45
21_Array_result,2,4.99004970193683,20,0.18,4.99004970193683,20,0.18,,,,,20,0.18
21_Array_result,8,6.5672747360604,25,0.14,2.71966527217491,11.7647058823529,0.06,2.71966527217491,11.7647058823529,0.06,,25,0.14
21_Array_result,1,0,100,0.67,,,,,,,,100,0.67
07_For_result,11,0.760549782218986,2.08333333333333,0.06,0.885399461825568,4.08163265306122,0.13,0.838552942416812,5.26315789473684,0.18,,5.26315789473684,0.18
07_For_result,1,23.7344976142023,64.2857142857143,0.71,,,,,,,,64.2857142857143,0.71
07_For_result,1,6.02475729237547,16,0.29,,,,,,,,16,0.29
07_For_result,7,15.9735776061568,25,0.36,8.11669788687748,16.6666666666667,0.24,8.11669788687748,16.6666666666667,0.24,,25,0.36
07_For_result,1,0,66.6666666666667,0.33,,,,,,,,66.6666666666667,0.33
07_For_result,7,0,0,0.11,0,0,0.11,0,0,0.11,,0,0.11
07_For_result,1,12.8589028824635,27.2727272727273,0.52,,,,,,,,27.2727272727273,0.52
07_For_result,10,8.74582531318063,20,0.21,7.26788421210274,37.5,0.3,4.7677070204571,11.1111111111111,0.09,,37.5,0.3
07_For_result,7,3.74777673667792,9.09090909090909,0.27,3.69362724253595,11.9047619047619,0.19,10.05268672703,27.7777777777778,0.36,,27.7777777777778,0.36
07_For_result,2,6.91718422820547,25,0.39,9.2875289995668,30,0.49,,,,,30,0.49
07_For_result,2,12.6059680921749,25,0.16,15.9735776061568,25,0.46,,,,,25,0.46
07_For_result,8,3.74777673667792,9.09090909090909,0.12,3.38649856834454,8.33333333333333,0.09,2.62796171040844,6.66666666666667,0.08,,9.09090909090909,0.12
07_For_result,1,8.11669788687748,16.6666666666667,0.2,,,,,,,,16.6666666666667,0.2
07_For_result,1,0,0,0.03,,,,,,,,0,0.03
07_For_result,1,0,33.3333333333333,0.67,,,,,,,,33.3333333333333,0.67
04_Temperature_result,11,0.918708060432945,2.5,0.2,0.760549782218986,2.08333333333333,0.26,0.751985995136707,5.88235294117647,0.07,,5.88235294117647,0.26
04_Temperature_result,7,4.41036373610661,28.5714285714286,0.18,10.1279930135628,41.6666666666667,0.28,11.2084667509611,45.4545454545455,0.28,,45.4545454545455,0.28
04_Temperature_result,2,10.6003133795126,36.3636363636364,0.27,5.11459870708889,25,0.21,,,,,36.3636363636364,0.27
04_Temperature_result,2,0,0,0.11,2.16713201683718,13.0434782608696,0.12,,,,,13.0434782608696,0.12
04_Temperature_result,8,0,0,0.24,0,0,0.24,0,0,0.23,,0,0.24
04_Temperature_result,1,0.943228466835684,2.56410256410256,0.01,,,,,,,,2.56410256410256,0.01
04_Temperature_result,1,33.3429178328148,60.4651162790698,0.63,,,,,,,,60.4651162790698,0.63
04_Temperature_result,11,80.9106711570221,85.7142857142857,0.77,67.032004603564,100,0.79,2.44266332210596,18.1818181818182,0.2,,100,0.79
04_Temperature_result,7,100,100,0.91,15.2955593375288,20,0.39,21.2798828204416,27.2727272727273,0.5,,100,0.91
04_Temperature_result,8,18.9516295675907,26.3157894736842,0.43,100,100,0.9,61.4788152951264,71.4285714285714,0.83,,100,0.9
04_Temperature_result,4,3.45859211410274,20,0.26,66.8740304976422,80,0.76,41.113361690052,57.1428571428571,0.6,,80,0.76
04_Temperature_result,2,0,100,0.89,0,100,0.89,,,,,100,0.89
04_Temperature_result,1,4.45688276069906,18.1818181818182,0.27,,,,,,,,18.1818181818182,0.27
04_Temperature_result,1,0,100,0.67,,,,,,,,100,0.67
04_Temperature_result,1,50.5306570882915,95.8333333333333,0.85,,,,,,,,95.8333333333333,0.85
04_Temperature_result,11,47.2870804501588,100,0.82,7.80764616841915,50,0.41,31.6805353383981,73.3333333333333,0.7,,100,0.82
04_Temperature_result,7,49.3938273711537,100,0.76,49.3938273711537,100,0.76,44.1162935932271,90.9090909090909,0.68,,100,0.76
04_Temperature_result,8,3.74777673667792,9.09090909090909,0.13,3.74777673667792,9.09090909090909,0.13,3.74777673667792,9.09090909090909,0.13,,9.09090909090909,0.13
04_Temperature_result,2,51.6973153957171,60,0.7,36.7205626989359,54.5454545454546,0.58,,,,,60,0.7
04_Temperature_result,8,44.6323613785333,55.5555555555556,0.67,35.0843969563869,45.4545454545455,0.56,35.0843969563869,45.4545454545455,0.56,,55.5555555555556,0.67
04_Temperature_result,8,3.0890553181567,7.69230769230769,0.28,3.74777673667792,9.09090909090909,0.29,6.5672747360604,14.2857142857143,0.4,,14.2857142857143,0.4
04_Temperature_result,2,21.3643503198117,40,0.57,21.3643503198117,40,0.57,,,,,40,0.57
04_Temperature_result,7,0,100,0.8,0,100,0.8,3.74777673667792,9.09090909090909,0.19,,100,0.8
04_Temperature_result,1,0,33.3333333333333,0.29,,,,,,,,33.3333333333333,0.29
04_Temperature_result,2,7.49555347335584,18.1818181818182,0.24,7.49555347335584,18.1818181818182,0.24,,,,,18.1818181818182,0.24
04_Temperature_result,7,0,33.3333333333333,0.57,3.74777673667792,9.09090909090909,0.13,0,33.3333333333333,0.31,,33.3333333333333,0.57
04_Temperature_result,1,49.3557881997993,80,0.9,,,,,,,,80,0.9
04_Temperature_result,11,4.11236251403474,27.2727272727273,0.19,49.3557881997993,80,0.92,4.11236251403474,27.2727272727273,0.19,,80,0.92
04_Temperature_result,7,67.0342089635179,84.6153846153846,0.82,37.6747180315182,68.75,0.83,40.4841191865997,73.3333333333333,0.83,,84.6153846153846,0.83
04_Temperature_result,2,15.0716762575411,50,0.75,26.5181229804778,60,0.79,,,,,60,0.79
04_Temperature_result,2,23.0771250781492,52.9411764705882,0.75,48.4427323796387,69.2307692307692,0.73,,,,,69.2307692307692,0.75
04_Temperature_result,8,11.114924776032,33.3333333333333,0.6,0,0,0.33,11.114924776032,33.3333333333333,0.6,,33.3333333333333,0.6
04_Temperature_result,2,0,100,0.82,7.80984984230064,28.5714285714286,0.36,,,,,100,0.82
04_Temperature_result,8,3.0890553181567,7.69230769230769,0.24,0,100,0.93,5.52239778353947,12.5,0.4,,100,0.93
04_Temperature_result,1,15.9735776061568,25,0.5,,,,,,,,25,0.5
10_GraphicWindow_result,11,0.584485591891149,1.61290322580645,0.05,1.08850110495196,2.94117647058824,0.12,8.64301961604853,42.8571428571429,0.15,,42.8571428571429,0.15
10_GraphicWindow_result,7,4.93235156948971,27.2727272727273,0.25,4.06542542879872,23.0769230769231,0.26,34.5720784641941,50,0.55,,50,0.55
10_GraphicWindow_result,2,4.02724819242185,16.6666666666667,0.22,0,0,0.24,,,,,16.6666666666667,0.24
10_GraphicWindow_result,2,12.7033187038654,40,0.43,0,0,0.12,,,,,40,0.43
10_GraphicWindow_result,1,6.5672747360604,14.2857142857143,0.11,,,,,,,,14.2857142857143,0.11
14_LineThickness_result,11,0.832774856697163,3.84615384615385,0.08,0.945125837781905,4.34782608695652,0.06,0.686673295396386,1.88679245283019,0.06,,4.34782608695652,0.08
14_LineThickness_result,7,0,50,0.42,8.29519350710986,27.2727272727273,0.39,2.83983872256779,7.14285714285714,0.27,,50,0.42
14_LineThickness_result,2,0,0,0.24,0,33.3333333333333,0.5,,,,,33.3333333333333,0.5
14_LineThickness_result,2,0,0,0.05,0,0,0.14,,,,,0,0.14
14_LineThickness_result,8,0,0,0.19,0,0,0.2,0,0,0.2,,0,0.2
14_LineThickness_result,1,0.0011169100480093,80,0.06,,,,,,,,80,0.06
14_LineThickness_result,11,0,33.3333333333333,0.26,66.8740304976422,80,0.88,66.8740304976422,80,0.88,,80,0.88
14_LineThickness_result,7,59.4603557501361,75,0.79,4.48083616012136,15.7894736842105,0.21,4.81849796969665,11.7647058823529,0.18,,75,0.79
14_LineThickness_result,2,39.7635364383525,60,0.6,21.3643503198117,40,0.5,,,,,60,0.6
14_LineThickness_result,2,0,100,0.91,0,50,0.55,,,,,100,0.91
14_LineThickness_result,8,0,0,0.57,4.19611490629655,10,0.14,4.19611490629655,10,0.14,,10,0.57
14_LineThickness_result,1,10.4074452345743,55.2631578947368,0.08,,,,,,,,55.2631578947368,0.08
14_LineThickness_result,11,23.6435402250794,60,0.75,7.49555347335585,25,0.53,12.7033187038654,40,0.26,,60,0.75
14_LineThickness_result,7,9.65243487740224,33.3333333333333,0.26,15.9735776061568,25,0.17,3.74777673667792,9.09090909090909,0.29,,33.3333333333333,0.29
14_LineThickness_result,2,0,0,0.23,8.11669788687748,16.6666666666667,0.29,,,,,16.6666666666667,0.29
14_LineThickness_result,2,0,50,0.5,0,50,0.5,,,,,50,0.5
14_LineThickness_result,8,0,0,0.02,0,0,0.01,0,0,0,,0,0.02
14_LineThickness_result,1,3.01347107742665,32.7272727272727,0.23,,,,,,,,32.7272727272727,0.23
14_LineThickness_result,11,0,33.3333333333333,0.14,3.0890553181567,7.69230769230769,0.2,19.6407325450257,71.4285714285714,0.75,,71.4285714285714,0.75
14_LineThickness_result,7,3.74777673667792,9.09090909090909,0.12,3.74777673667792,9.09090909090909,0.15,0,0,0.22,,9.09090909090909,0.22
14_LineThickness_result,2,2.83983872256779,7.14285714285714,0.27,2.83983872256779,7.14285714285714,0.27,,,,,7.14285714285714,0.27
14_LineThickness_result,2,35.3553390593274,75,0.59,35.3553390593274,75,0.56,,,,,75,0.59
14_LineThickness_result,8,0,0,0.14,2.90831771057376,12.5,0.16,3.37715641433785,14.2857142857143,0.21,,14.2857142857143,0.21
14_LineThickness_result,1,11.7112119684026,30.3030303030303,0.26,,,,,,,,30.3030303030303,0.26
14_LineThickness_result,11,5.26838392545046,40,0.45,34.9833012527225,70,0.52,38.8272677752223,75,0.75,,75,0.75
14_LineThickness_result,7,25.6943436493936,85.7142857142857,0.46,39.4588125559177,72.7272727272727,0.58,39.4588125559177,72.7272727272727,0.66,,85.7142857142857,0.66
14_LineThickness_result,2,100,100,0.88,0,0,0.17,,,,,100,0.88
14_LineThickness_result,2,100,100,0.86,100,100,0.86,,,,,100,0.86
14_LineThickness_result,8,0,0,0.05,0,0,0.14,0,0,0.12,,0,0.14
14_LineThickness_result,1,51.6973153957171,62.5,0.83,,,,,,,,62.5,0.83
14_LineThickness_result,8,0,0,0.4,0,0,0.67,0,0,0.4,,0,0.67
14_LineThickness_result,1,100,100,0.91,,,,,,,,100,0.91
14_LineThickness_result,8,0,0,0.18,0,0,0.36,0,0,0.36,,0,0.36
14_LineThickness_result,1,0,66.6666666666667,0.83,,,,,,,,66.6666666666667,0.83
14_LineThickness_result,8,0,0,0.5,15.9735776061568,25,0.62,3.38649856834454,8.33333333333333,0.18,,25,0.62
14_LineThickness_result,1,0,100,0.67,,,,,,,,100,0.67
14_LineThickness_result,1,16.5192842633667,35.8974358974359,0.52,,,,,,,,35.8974358974359,0.52
14_LineThickness_result,11,14.5357684242055,42.8571428571429,0.71,6.77299713668907,16.6666666666667,0.47,19.6407325450257,71.4285714285714,0.75,,71.4285714285714,0.75
14_LineThickness_result,7,9.68846456343324,25,0.15,9.68846456343324,25,0.2,9.68846456343324,25,0.2,,25,0.2
14_LineThickness_result,2,0,0,0.09,0,0,0.06,,,,,0,0.09
14_LineThickness_result,2,35.3553390593274,75,0.59,35.3553390593274,75,0.63,,,,,75,0.63
14_LineThickness_result,8,0,66.6666666666667,0.46,0,66.6666666666667,0.46,0,66.6666666666667,0.46,,66.6666666666667,0.46
14_LineThickness_result,1,3.45859211410274,20,0.24,,,,,,,,20,0.24
14_LineThickness_result,11,25.2119361843498,66.6666666666667,0.77,41.0091444724837,100,0.75,41.0091444724837,100,0.75,,100,0.77
14_LineThickness_result,7,27.9015939358583,72.7272727272727,0.52,27.9015939358583,72.7272727272727,0.52,36.1328440572803,81.8181818181818,0.73,,81.8181818181818,0.73
14_LineThickness_result,2,11.0447955670789,60,0.68,25.4705539816982,83.3333333333333,0.51,,,,,83.3333333333333,0.68
14_LineThickness_result,2,31.02016197007,77.7777777777778,0.65,33.0316431801381,100,0.52,,,,,100,0.65
14_LineThickness_result,8,0,0,0.14,0,0,0.12,5.52239778353947,12.5,0.29,,12.5,0.29
14_LineThickness_result,1,6.27465531099474,33.3333333333333,0.5,,,,,,,,33.3333333333333,0.5
14_LineThickness_result,8,0,0,0.33,15.9735776061568,25,0.62,15.9735776061568,25,0.5,,25,0.62
14_LineThickness_result,1,35.3553390593274,75,0.5,,,,,,,,75,0.5
14_LineThickness_result,8,0,0,0.57,3.38649856834454,8.33333333333333,0.18,0.714431561299805,1.96078431372549,0.03,,8.33333333333333,0.57
14_LineThickness_result,1,0,33.3333333333333,0.73,,,,,,,,33.3333333333333,0.73
14_LineThickness_result,8,0,0,0.67,3.38649856834454,8.33333333333333,0.14,3.38649856834454,8.33333333333333,0.14,,8.33333333333333,0.67
14_LineThickness_result,1,0,100,0.67,,,,,,,,100,0.67
19_Fractal_result,11,0.904451212328588,4.16666666666667,0.06,2.27685959207304,10,0.17,0.918708060432945,2.5,0.13,,10,0.17
19_Fractal_result,7,3.73743794374767,21.4285714285714,0.22,3.0890553181567,7.69230769230769,0.1,3.38649856834454,8.33333333333333,0.19,,21.4285714285714,0.22
19_Fractal_result,2,0,0,0.19,0,33.3333333333333,0.18,,,,,33.3333333333333,0.19
19_Fractal_result,2,3.74777673667792,9.09090909090909,0.14,6.83720333911628,23.0769230769231,0.2,,,,,23.0769230769231,0.2
19_Fractal_result,8,0,0,0,0,0,0.05,0.695074424493531,3.2258064516129,0.04,,3.2258064516129,0.05
19_Fractal_result,1,0.0878063529500499,50,0.08,,,,,,,,50,0.08
19_Fractal_result,11,3.38649856834454,8.33333333333333,0.09,6.5672747360604,14.2857142857143,0.14,6.5672747360604,14.2857142857143,0.14,,14.2857142857143,0.14
19_Fractal_result,7,8.3922298125931,20,0.22,2.83983872256779,7.14285714285714,0.09,3.38649856834454,8.33333333333333,0.16,,20,0.22
19_Fractal_result,8,0,0,0.04,0,0,0.05,0,0,0.67,,0,0.67
19_Fractal_result,1,0.599159846762609,34.2105263157895,0.12,,,,,,,,34.2105263157895,0.12
19_Fractal_result,11,10.6821751599058,20,0.44,3.0890553181567,7.69230769230769,0.14,10.6821751599058,20,0.44,,20,0.44
19_Fractal_result,7,0,50,0.73,0,100,0.91,0,50,0.73,,100,0.91
19_Fractal_result,8,0,0,0.55,2.02444626606655,5.26315789473684,0.12,0,0,0.55,,5.26315789473684,0.55
19_Fractal_result,1,0.49765063446729,46.1538461538462,0.09,,,,,,,,46.1538461538462,0.09
19_Fractal_result,1,3.39429425454417,38.4615384615385,0.07,,,,,,,,38.4615384615385,0.07
19_Fractal_result,11,0.0095726541643204,78.5714285714286,0.1,0.0184034472666502,76.9230769230769,0.12,0.0070575570466927,66.6666666666667,0.09,,78.5714285714286,0.12
19_Fractal_result,1,0.196774845901139,37.037037037037,0.05,,,,,,,,37.037037037037,0.05
19_Fractal_result,1,0.454838087044085,72.7272727272727,0.17,,,,,,,,72.7272727272727,0.17
19_Fractal_result,7,8.11669788687748,16.6666666666667,0.24,8.11669788687748,16.6666666666667,0.24,5.52239778353947,12.5,0.17,,16.6666666666667,0.24
19_Fractal_result,1,0.762725219694407,72,0.14,,,,,,,,72,0.14
19_Fractal_result,7,0,0,0.27,0,0,0.27,0,0,0.27,,0,0.27
19_Fractal_result,1,5.21874442533713,36.8421052631579,0.07,,,,,,,,36.8421052631579,0.07
19_Fractal_result,10,4.94972705080808,11.7647058823529,0.27,3.73743794374767,21.4285714285714,0.24,4.75741214330917,11.3207547169811,0.2,,21.4285714285714,0.27
19_Fractal_result,7,6.20372605986202,14.6341463414634,0.28,2.82652058790075,16.6666666666667,0.25,8.18893574657436,14.5833333333333,0.23,,16.6666666666667,0.28
19_Fractal_result,8,10.9000969780291,21.7391304347826,0.43,4.45688276069906,25,0.29,53.7284965911771,83.3333333333333,0.81,,83.3333333333333,0.81
19_Fractal_result,4,3.1489752652479,10.2040816326531,0.22,4.6398855339878,12.5,0.23,2.66432112138889,15.7894736842105,0.21,,15.7894736842105,0.23
19_Fractal_result,2,2.71966527217491,11.7647058823529,0.15,9.65243487740224,33.3333333333333,0.37,,,,,33.3333333333333,0.37
19_Fractal_result,1,4.99004970193683,20,0.19,,,,,,,,20,0.19
19_Fractal_result,8,0,0,0.02,0,0,0.33,0,0,0.02,,0,0.33
19_Fractal_result,1,0,33.3333333333333,0.4,,,,,,,,33.3333333333333,0.4
19_Fractal_result,1,2.56242245948486,41.8181818181818,0.08,,,,,,,,41.8181818181818,0.08
19_Fractal_result,10,0.744529233516688,2.04081632653061,0.05,0.648858383148183,1.78571428571429,0.05,0,0,0.19,,2.04081632653061,0.19
19_Fractal_result,7,0.969094302009921,2.63157894736842,0.07,0.813035057450893,2.22222222222222,0.06,0.943228466835684,2.56410256410256,0.05,,2.63157894736842,0.07
19_Fractal_result,8,0,0,0.02,0,0,0.06,0,0,0.03,,0,0.06
19_Fractal_result,1,7.30463642847997,46.551724137931,0.11,,,,,,,,46.551724137931,0.11
19_Fractal_result,10,2.2869567780619,5.88235294117647,0.12,8.11669788687748,16.6666666666667,0.33,0,0,0.09,,16.6666666666667,0.33
19_Fractal_result,7,4.7677070204571,11.1111111111111,0.23,0.744529233516688,2.04081632653061,0.04,0.996419481246063,2.7027027027027,0.05,,11.1111111111111,0.23
19_Fractal_result,8,0,0,0.01,0,0,0.02,0,0,0.03,,0,0.03
19_Fractal_result,1,7.95257662248608,70.2127659574468,0.21,,,,,,,,70.2127659574468,0.21
19_Fractal_result,1,4.99572609166139,23.2142857142857,0.11,,,,,,,,23.2142857142857,0.11
19_Fractal_result,10,1.18935303582729,16.9811320754717,0.23,2.28405284941908,10.5263157894737,0.19,2.71102019003882,23.5294117647059,0.19,,23.5294117647059,0.23
19_Fractal_result,8,3.70909124380632,8.10810810810811,0.13,4.31790002360659,9.375,0.13,2.85772624519922,7.84313725490196,0.09,,9.375,0.13
19_Fractal_result,8,0.714431561299805,1.96078431372549,0.03,0.969094302009921,2.63157894736842,0.03,0.873304242853479,2.38095238095238,0.02,,2.63157894736842,0.03
19_Fractal_result,2,1.42886312259961,3.92156862745098,0.05,0,0,0.25,,,,,3.92156862745098,0.25
19_Fractal_result,8,1.19934812925296,3.2258064516129,0.05,1.44458099817709,3.84615384615385,0.04,0.729169864454126,2,0.02,,3.84615384615385,0.05
19_Fractal_result,1,0.744529233516688,2.04081632653061,0.01,,,,,,,,2.04081632653061,0.01
19_Fractal_result,1,1.69613439039634,12.9032258064516,0.33,,,,,,,,12.9032258064516,0.33
19_Fractal_result,1,1.12395037086315,8.69565217391304,0.09,,,,,,,,8.69565217391304,0.09
19_Fractal_result,10,4.99004970193683,20,0.19,0.832774856697163,3.84615384615385,0.08,1.42627332867283,6.45161290322581,0.14,,20,0.19
19_Fractal_result,7,4.7677070204571,11.1111111111111,0.17,8.11669788687748,16.6666666666667,0.29,0.574978592501612,1.58730158730159,0.02,,16.6666666666667,0.29
19_Fractal_result,8,0,0,0.03,0,0,0.04,0,0,0.02,,0,0.04
19_Fractal_result,1,0.731352555839956,3.38983050847458,0.1,,,,,,,,3.38983050847458,0.1
19_Fractal_result,10,10.6821751599058,20,0.29,8.11669788687748,16.6666666666667,0.46,5.52239778353947,12.5,0.16,,20,0.46
19_Fractal_result,7,0,50,0.6,0.760549782218986,2.08333333333333,0.05,0.729169864454126,2,0.06,,50,0.6
19_Fractal_result,8,0,0,0.29,0,0,0.04,0,0,0.46,,0,0.46
19_Fractal_result,1,0,0,0.03,,,,,,,,0,0.03
19_Fractal_result,3,4.7677070204571,11.1111111111111,0.15,1.38781927786159,3.7037037037037,0.1,0,0,0.05,,11.1111111111111,0.15
19_Fractal_result,1,4.8238202990423,61.5384615384615,0.34,,,,,,,,61.5384615384615,0.34
19_Fractal_result,1,12.599478795041,53.6585365853659,0.32,,,,,,,,53.6585365853659,0.32
19_Fractal_result,10,1.3862422079533,16.2790697674419,0.32,2.5277199920921,15.7894736842105,0.14,2.20001159169121,14.2857142857143,0.08,,16.2790697674419,0.32
19_Fractal_result,8,7.27637530980321,10.6382978723404,0.08,7.4399915472035,10.8695652173913,0.07,7.97819988731775,11.6279069767442,0.07,,11.6279069767442,0.08
19_Fractal_result,8,0.686673295396386,1.88679245283019,0.02,0.832178395479312,2.27272727272727,0.01,0.70027739171007,1.92307692307692,0.03,,2.27272727272727,0.03
19_Fractal_result,2,1.48905846703338,4.08163265306122,0.03,0,33.3333333333333,0.67,,,,,33.3333333333333,0.67
19_Fractal_result,8,6.5672747360604,14.2857142857143,0.03,1.05597171781708,2.85714285714286,0.01,1.38781927786159,3.7037037037037,0.01,,14.2857142857143,0.03
19_Fractal_result,1,0.813035057450893,2.22222222222222,0.01,,,,,,,,2.22222222222222,0.01
19_Fractal_result,1,1.00093980393508,6.25,0.19,,,,,,,,6.25,0.19
19_Fractal_result,1,1.05292333962255,8.16326530612245,0.13,,,,,,,,8.16326530612245,0.13
19_Fractal_result,10,4.99004970193683,20,0.18,2.44559393724036,6.25,0.18,0.718846193896649,3.33333333333333,0.06,,20,0.18
19_Fractal_result,7,1.33535340595494,3.57142857142857,0.07,1.79086145532002,4.87804878048781,0.09,0.686673295396386,1.88679245283019,0.06,,4.87804878048781,0.09
19_Fractal_result,8,0,0,0.46,0,0,0.11,0,0,0.29,,0,0.46
19_Fractal_result,1,1.88645693367137,5.12820512820513,0.14,,,,,,,,5.12820512820513,0.14
19_Fractal_result,10,1.8709718017288,8.33333333333333,0.16,4.7677070204571,11.1111111111111,0.27,2.44559393724036,6.25,0.11,,11.1111111111111,0.27
19_Fractal_result,7,0,50,0.55,1.24149434153529,3.33333333333333,0.07,1.72722379921679,4.54545454545455,0.06,,50,0.55
19_Fractal_result,8,0,0,0.04,0,0,0.36,0,0,0.31,,0,0.36
19_Fractal_result,1,0,0,0.01,,,,,,,,0,0.01
19_Fractal_result,3,0,0,0.77,5.52239778353947,12.5,0.24,2.83983872256779,7.14285714285714,0.18,,12.5,0.77
19_Fractal_result,1,13.1394135944014,47.0588235294118,0.42,,,,,,,,47.0588235294118,0.42
19_Fractal_result,1,11.9192304229169,38.2978723404255,0.23,,,,,,,,38.2978723404255,0.23
19_Fractal_result,10,4.81497180709407,21.0526315789474,0.2,10.3073867607819,36.8421052631579,0.49,6.83720333911628,23.0769230769231,0.15,,36.8421052631579,0.49
19_Fractal_result,7,19.0708280818284,44.4444444444444,0.61,7.07697267530851,23.0769230769231,0.25,8.89696287266969,28.5714285714286,0.27,,44.4444444444444,0.61
19_Fractal_result,8,11.447078430335,31.25,0.36,7.70753248875538,21.7391304347826,0.26,7.70753248875538,21.7391304347826,0.23,,31.25,0.36
19_Fractal_result,8,1.72722379921679,4.54545454545455,0.06,1.81608494154393,4.76190476190476,0.06,2.02444626606655,5.26315789473684,0.06,,5.26315789473684,0.06
19_Fractal_result,2,5.67967744513558,14.2857142857143,0.23,7.49555347335584,18.1818181818182,0.38,,,,,18.1818181818182,0.38
19_Fractal_result,8,1.81608494154393,4.76190476190476,0.06,0,0,0.02,1.81608494154393,4.76190476190476,0.03,,4.76190476190476,0.06
19_Fractal_result,1,0,0,0.29,,,,,,,,0,0.29
19_Fractal_result,2,0,0,0.27,0,0,0.33,,,,,0,0.33
19_Fractal_result,7,0,33.3333333333333,0.44,0,0,0.03,0,0,0.05,,33.3333333333333,0.44
19_Fractal_result,1,50.4440943440892,86.3636363636364,0.61,,,,,,,,86.3636363636364,0.61
19_Fractal_result,10,6.27465531099474,33.3333333333333,0.31,6.27465531099474,33.3333333333333,0.22,4.78923220430991,33.3333333333333,0.22,,33.3333333333333,0.31
19_Fractal_result,7,100,100,0.9,12.9369811683849,15.6862745098039,0.13,100,100,0.9,,100,0.9
19_Fractal_result,8,44.6323613785333,55.5555555555556,0.67,44.6323613785333,55.5555555555556,0.67,44.6323613785333,55.5555555555556,0.67,,55.5555555555556,0.67
19_Fractal_result,8,0,0,0.03,1.72722379921679,4.54545454545455,0.06,0,0,0.29,,4.54545454545455,0.29
