Candidate List length,SACREBLEU1,precision1,SequenceMatcher1,SACREBLEU2,precision2,SequenceMatcher2,SACREBLEU3,precision3,SequenceMatcher3
24,0.0,0.0,0.22,1.387819277861591,3.7037037037037037,0.05,1.4445809981770859,3.8461538461538463,0.05
3,10.682175159905848,20.0,0.09,2.627961710408444,6.666666666666667,0.09,1.727223799216787,4.545454545454546,0.08
3,3.21858262703621,18.75,0.47,7.809849842300637,28.571428571428573,0.27,2.6643211213888947,15.789473684210526,0.3
15,0.4504321747452186,1.25,0.04,0.43923912641022456,1.2195121951219512,0.03,0.0,0.0,0.06
4,1.727223799216787,4.545454545454546,0.08,0.0,0.0,0.04,3.7477767366779213,9.090909090909092,0.21
3,8.392229812593097,20.0,0.16,3.673526562988939,15.384615384615385,0.09,0.0,0.0,0.0
1,4.196114906296549,10.0,0.08,,,,,,
2,0.0,0.0,0.25,1.727223799216787,4.545454545454546,0.16,,,
16,2.627961710408444,6.666666666666667,0.15,3.7477767366779213,9.090909090909092,0.19,2.8398387225677895,7.142857142857143,0.16
4,0.0,0.0,0.12,0.0,0.0,0.11,0.0,0.0,0.11
1,15.97357760615681,25.0,0.15,,,,,,
1,2.8398387225677895,7.142857142857143,0.06,,,,,,
24,0.0,0.0,0.2,0.0,0.0,0.03,0.0,0.0,0.02
3,10.571070857151538,21.428571428571427,0.51,10.682175159905848,20.0,0.25,1.7205419571549174,3.8461538461538463,0.14
3,17.809548511381156,66.66666666666667,0.55,0.6911661521824561,6.410256410256411,0.12,0.6911661521824561,6.410256410256411,0.12
15,0.7291698644541256,2.0,0.03,0.0,0.0,0.11,2.8398387225677895,7.142857142857143,0.17
4,0.4184430101881885,1.1627906976744187,0.02,2.8398387225677895,7.142857142857143,0.12,2.8398387225677895,7.142857142857143,0.13
3,5.679677445135579,14.285714285714286,0.09,1.5880117714047368,7.142857142857143,0.05,0.0,0.0,0.0
1,4.196114906296549,10.0,0.06,,,,,,
2,21.874242445215206,75.0,0.67,0.0,0.0,0.15,,,
16,2.8398387225677895,7.142857142857143,0.17,8.116697886877475,16.666666666666668,0.38,0.0,0.0,0.02
4,2.144958285037965,7.894736842105263,0.08,3.1251907639724417,13.333333333333334,0.31,2.8265205879007453,16.666666666666668,0.25
3,7.495553473355842,18.181818181818183,0.18,8.392229812593097,20.0,0.18,4.891187874480726,12.5,0.06
1,5.522397783539471,12.5,0.11,,,,,,
1,0.0,0.0,0.0,,,,,,
1,1.0885011049519644,2.9411764705882355,0.02,,,,,,
24,1.0253311603116817,2.7777777777777777,0.06,2.445593937240363,6.25,0.09,2.445593937240363,6.25,0.08
3,0.4945407352517106,1.36986301369863,0.03,0.0,0.0,0.11,0.5749785925016119,1.5873015873015872,0.04
