Candidate List length,SACREBLEU1,precision1,SequenceMatcher1,SACREBLEU2,precision2,SequenceMatcher2,SACREBLEU3,precision3,SequenceMatcher3
24,0.0,0.0,0.11,0.0,0.0,0.02,0.0,0.0,0.02
3,0.0,0.0,0.35,0.0,0.0,0.15,0.0,0.0,0.26
3,0.0,66.66666666666667,0.4,0.7860561859628806,3.6363636363636362,0.15,2.908317710573757,12.5,0.13
15,0.6609918289641935,1.8181818181818181,0.1,0.0,0.0,0.05,6.567274736060395,14.285714285714286,0.42
7,0.0,100.0,1.0,0.0,0.0,0.22,0.5482271666382152,1.5151515151515151,0.03
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,50.0,0.67,,,,,,
1,0.7144315612998046,1.9607843137254901,0.01,,,,,,
24,3.7477767366779213,9.090909090909092,0.15,2.8398387225677895,7.142857142857143,0.09,1.8160849415439309,4.761904761904762,0.07
3,8.116697886877475,16.666666666666668,0.5,0.0,0.0,0.1,0.9432284668356838,2.5641025641025643,0.1
3,12.703318703865365,40.0,0.93,7.809849842300637,28.571428571428573,0.67,7.809849842300637,28.571428571428573,0.67
15,0.8954307276600084,2.4390243902439024,0.09,0.9964194812460634,2.7027027027027026,0.11,6.567274736060395,14.285714285714286,0.44
7,1.0559717178170818,2.857142857142857,0.05,0.9432284668356838,2.5641025641025643,0.04,0.5844855918911488,1.6129032258064515,0.03
4,10.682175159905848,20.0,0.2,6.567274736060395,14.285714285714286,0.07,15.97357760615681,25.0,0.25
1,0.0,50.0,0.67,,,,,,
1,1.123099644603982,3.0303030303030303,0.02,,,,,,
24,2.8398387225677895,7.142857142857143,0.13,2.2869567780619007,5.882352941176471,0.08,2.445593937240363,6.25,0.08
3,0.0,0.0,0.27,0.0,0.0,0.19,0.8954307276600084,2.4390243902439024,0.06
3,4.990049701936832,20.0,0.2,39.76353643835252,60.0,0.6,4.990049701936832,20.0,0.12
15,0.0,0.0,0.11,10.682175159905848,20.0,0.44,10.682175159905848,20.0,0.44
1,0.9964194812460634,2.7027027027027026,0.02,,,,,,
1,18.07114773593584,43.90243902439025,0.53,,,,,,
35,1.0253311603116817,2.7777777777777777,0.13,0.0,0.0,0.0,0.0,0.0,0.15
9,0.918708060432945,2.5,0.05,0.0,50.0,0.4,0.0,100.0,1.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,33.333333333333336,0.14,,,,,,
15,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.02
1,0.0,0.0,0.0,,,,,,
35,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.36
6,59.460355750136046,75.0,0.86,39.76353643835252,60.0,0.38,39.76353643835252,60.0,0.38
14,0.0,100.0,1.0,15.97357760615681,25.0,0.17,0.0,100.0,0.67
1,0.0,50.0,0.67,,,,,,
1,10.682175159905848,20.0,0.12,,,,,,
35,0.0,0.0,0.21,0.0,0.0,0.27,0.0,0.0,0.32
6,61.04735835807847,77.77777777777777,0.88,36.40930239806874,66.66666666666667,0.76,36.70124608961282,80.0,0.81
14,1.5732934811145336,4.166666666666667,0.03,0.0,0.0,0.0,1.4445809981770859,3.8461538461538463,0.03
1,17.00107809840423,23.80952380952381,0.41,,,,,,
14,3.3864985683445354,8.333333333333334,0.4,15.97357760615681,25.0,0.84,15.97357760615681,25.0,0.84
6,0.0,100.0,1.0,39.76353643835252,60.0,0.67,0.0,100.0,1.0
14,0.0,0.0,0.67,15.97357760615681,25.0,0.4,1.506189323093867,4.0,0.03
1,0.0,50.0,0.67,,,,,,
1,0.0,50.0,0.67,,,,,,
1,0.0,100.0,1.0,,,,,,
35,0.0,0.0,0.0,5.522397783539471,12.5,0.1,4.196114906296549,10.0,0.38
9,0.0,33.333333333333336,0.2,0.0,50.0,0.67,0.0,50.0,0.67
