Candidate List length,SACREBLEU1,precision1,SequenceMatcher1,SACREBLEU2,precision2,SequenceMatcher2,SACREBLEU3,precision3,SequenceMatcher3
24,2.8398387225677895,7.142857142857143,0.14,2.445593937240363,6.25,0.09,2.2869567780619007,5.882352941176471,0.08
3,0.0,0.0,0.12,0.0,0.0,0.14,0.542570281918038,2.5316455696202533,0.05
3,31.702331385234313,41.666666666666664,0.54,9.083627868206413,27.77777777777778,0.25,28.917849332325716,38.46153846153846,0.51
15,0.0,0.0,0.04,1.9146030690102511,5.0,0.1,3.3864985683445354,8.333333333333334,0.22
4,3.7477767366779213,9.090909090909092,0.07,3.7477767366779213,9.090909090909092,0.07,3.7477767366779213,9.090909090909092,0.07
4,3.7477767366779213,9.090909090909092,0.21,3.3864985683445354,8.333333333333334,0.2,3.7477767366779213,9.090909090909092,0.21
1,0.7605497822189857,2.0833333333333335,0.01,,,,,,
1,0.7605497822189857,2.0833333333333335,0.01,,,,,,
24,3.0890553181566975,7.6923076923076925,0.16,1.6466642419110007,4.3478260869565215,0.07,2.445593937240363,6.25,0.15
3,0.0,0.0,0.09,3.9936381761886635,17.857142857142858,0.19,1.7590773942055664,6.521739130434782,0.09
3,66.06328636027612,80.0,0.93,1.9822566267103439,12.0,0.19,2.719665272174911,11.764705882352942,0.12
15,0.0,0.0,0.2,3.0890553181566975,7.6923076923076925,0.17,2.1476912089159055,5.555555555555555,0.14
4,0.0,0.0,0.1,0.0,0.0,0.15,4.196114906296549,10.0,0.29
2,81.87307530779823,100.0,0.92,26.46015952359329,33.333333333333336,0.42,,,
16,2.0244462660665508,5.2631578947368425,0.16,4.196114906296549,10.0,0.24,0.0,0.0,0.27
4,1.3353534059549443,3.5714285714285716,0.02,15.97357760615681,25.0,0.25,2.2869567780619007,5.882352941176471,0.04
4,4.196114906296549,10.0,0.27,2.1476912089159055,5.555555555555555,0.16,15.97357760615681,25.0,0.73
3,13.134549472120788,28.571428571428573,0.25,9.535414040914192,22.22222222222222,0.16,0.0,0.0,0.0
1,2.1476912089159055,5.555555555555555,0.04,,,,,,
1,0.0,50.0,0.67,,,,,,
1,10.682175159905848,20.0,0.11,,,,,,
24,2.8398387225677895,7.142857142857143,0.13,1.506189323093867,4.0,0.07,2.445593937240363,6.25,0.08
3,0.0,0.0,0.22,0.43923912641022456,1.2195121951219512,0.03,0.0,0.0,0.02
3,66.06328636027612,80.0,0.93,53.3167536340577,66.66666666666667,0.78,59.00468726392806,72.72727272727273,0.86
15,0.7605497822189857,2.0833333333333335,0.04,3.3864985683445354,8.333333333333334,0.17,3.3864985683445354,8.333333333333334,0.17
4,3.3864985683445354,8.333333333333334,0.22,3.3864985683445354,8.333333333333334,0.22,3.7477767366779213,9.090909090909092,0.25
2,51.697315395717055,60.0,0.67,58.73949094699213,66.66666666666667,0.75,,,
16,3.3864985683445354,8.333333333333334,0.22,6.567274736060395,14.285714285714286,0.33,0.0,0.0,0.0
4,15.97357760615681,25.0,0.22,15.97357760615681,25.0,0.25,1.4445809981770859,3.8461538461538463,0.02
4,0.0,33.333333333333336,0.8,3.3864985683445354,8.333333333333334,0.22,1.506189323093867,4.0,0.08
3,8.392229812593097,20.0,0.15,0.0,0.0,0.0,5.255923420816887,13.333333333333334,0.12
1,3.3864985683445354,8.333333333333334,0.06,,,,,,
1,0.47462176237300036,1.3157894736842106,0.01,,,,,,
